name,url,pubs
"Praussello, Franco",/e/ppr146.html,10
"Pastor-Agustin, Gema",/f/ppa608.html,6
"Piacentino, Davide",/e/ppi136.html,20
"Pravat, Ionela Cristina",/e/ppr175.html,6
"Pastore, Francesco",/e/ppa23.html,147
"Piacenza, Massimiliano",/e/ppi158.html,68
"Praveen, Dhanya",/f/ppr332.html,1
"Pastore, Mario H.",/f/ppa304.html,9
"Piacquadio, Paolo Giovanni",/f/ppi243.html,17
"Prawitz, Erik",/f/ppr391.html,1
"Pastori, Hector",/f/ppa868.html,8
"Piaggio, Matias",/f/ppi244.html,23
"Preciado, Victor Hugo",/f/pto206.html,13
"Pastorino, Elena",/e/ppa196.html,15
"Pi Alperin, Maria Noel",/e/ppi91.html,23
"Preckel, Paul V.",/f/ppr411.html,147
"Pastureau, Guillaume",/f/ppa878.html,6
"Pianca, Paolo",/e/ppi53.html,13
"Preckova, Lenka",/f/ppe348.html,2
"Pasurka, Carl A. Jr.",/f/ppa631.html,45
"Pianelli, Dominique",/e/ppi28.html,2
"Preda, Vasile",/f/ppr354.html,6
"Pasztor, Szabolcs",/f/ppa1168.html,4
"Pianeselli, Daniele",/f/ppi313.html,4
"Predescu, Iuliana",/f/ppr230.html,4
"Pata, Ugur Korkut",/f/ppa1120.html,9
"Piani, Giorgina",/e/ppi168.html,19
"Prediger, Sebastian",/f/ppr253.html,10
"Patacchini, Eleonora",/f/ppa393.html,148
"Piano, Ennio Emanuele",/f/ppi430.html,2
"Predkiewicz, Pawel",/f/ppr367.html,1
"Patache, Laura",/f/ppa660.html,8
"Piano Mortari, Andrea",/f/ppi295.html,14
"Predosanu, Gabriela",/f/ppr244.html,1
"Patalano, Roberta",/f/ppa353.html,8
"Pianta, Mario",/f/ppi221.html,85
"Predtetchinski, Arkadi",/f/ppr304.html,64
"Patalano, Rosario",/f/ppa834.html,3
"Piantanakulchai, Mongkut",/e/ppi78.html,1
"Preget, Raphaele",/e/ppr178.html,57
"Patalinghug, Jason C.",/f/ppa670.html,4
"Piasecki, Krzysztof Maciej",/f/ppi263.html,13
"Preibusch, Soeren",/e/ppr69.html,6
"Patara, Yupin",/f/ppa954.html,2
"Piaser, Gwenael",/e/ppi24.html,43
"Preissler-Jebe, Jan Hendrik",/f/ppr216.html,2
"Pataracchia, Beatrice",/f/ppa943.html,19
"Piatek, Dawid",/f/ppi284.html,4
"Prelipcean, Gabriela",/e/ppr144.html,16
"Patarakin, Evgeny D.",/f/ppa446.html,1
"Piatek, Rémi",/e/ppi122.html,9
"Prem, Mounu",/f/ppr390.html,19
"Patari, Eero",/e/ppt3.html,8
"Piatkowski, Marcin",/f/ppi215.html,15
"Premand, Patrick",/f/ppr274.html,18
"Pate, Jennifer",/f/ppa1270.html,7
"Piatti, Marco",/f/ppi205.html,16
"Premaratne, Gamini",/e/ppr44.html,9
"Patel, Amrish",/f/ppa405.html,19
"Piazolo, Daniel",/e/ppi13.html,40
"Prempeh, Kwadwo Boateng",/f/ppr419.html,11
"Patel, Darshak",/f/ppa848.html,8
"Piazza, Roberto",/f/ppi222.html,11
"Prentice, Barry Everett",/e/ppr151.html,28
"Patel, Dharmesh",/e/ppa179.html,6
"Piazzalunga, Daniela",/f/ppi387.html,30
"Prentice, David",/e/ppr154.html,62
"Patel, Nikhil",/f/ppa1189.html,5
"Piazzesi, Monika",/e/ppi37.html,55
"Preotu, Veronica",/f/ppr279.html,1
"Patel, Nikunj Ramanikbhai",/f/ppa976.html,2
"Pica, Giovanni",/e/ppi36.html,66
"Presbitero, Andrea Filippo",/e/ppr57.html,120
"Patel, Parimal",/f/ppa820.html,21
"Picard, Fabienne",/e/ppi74.html,3
"Prescott, David M.",/e/ppr98.html,9
"Patel, Pratish",/f/ppa930.html,4
"Picard, Nathalie",/e/ppi115.html,91
"Prescott, Edward C.",/e/ppr10.html,251
"Patel, Svetlana",/f/psh929.html,9
"Picard, Pierre",/e/ppi151.html,106
"Prescott, Edward Simpson",/e/ppr11.html,57
"Patel, Vibhuti Amar",/f/ppa546.html,11
"Picard, Pierre M.",/e/ppi138.html,201
"Presidente, Giorgio",/f/ppr414.html,6
"Patel, Vihang Mahendra",/f/ppa208.html,1
"Picard, Robert",/f/ppi320.html,21
"Presman, Ernst",/e/ppr186.html,6
"Patel, Vinay",/f/ppa1131.html,2
"Picarelli, Mattia Osvaldo",/f/ppi415.html,3
"Press, Kerstin",/e/pwo71.html,7
"Pater, Robert",/f/ppa938.html,11
"Picariello, Luca",/f/ppi428.html,5
"Prest, Brian Charles",/f/ppr415.html,5
"Paterlini, Sandra",/f/ppa333.html,25
"Picariello, Marco",/e/ppi56.html,1
"Preston, Bruce",/e/ppr134.html,56
"Paternesi Meloni, Walter",/f/ppa970.html,6
"Picault, Julien",/f/ppi310.html,3
"Preston, Ian Peter",/e/ppr2.html,98
"Paternostro, Stefano",/f/ppa1090.html,21
"Picault, Matthieu",/f/ppi386.html,2
"Preston, Kate",/f/ppr369.html,2
"Pathak, Durgesh Chandra",/f/ppa906.html,3
"Picazo-Tadeo, Andres J.",/e/ppi103.html,78
"Preston, Ross S",/e/ppr65.html,3
"Pathak, Parag",/f/ppa503.html,95
"Picchio, Antonella",/f/ppi230.html,7
"Pretaroli, Rosita",/e/ppr195.html,10
"Pathak, Raghuvar Dutt",/f/ppa328.html,1
"Picchio, Matteo",/e/ppi140.html,97
"Pretis, Felix",/f/ppr417.html,11
"Pathan, Shams Tabrize",/f/ppa226.html,6
"Picci, Lucio",/e/ppi73.html,37
"Pretnar, Nick",/f/ppr424.html,2
"Pathania, Vikram Singh",/f/ppa785.html,11
"Piccillo, Giulia",/f/ppi352.html,9
"Pretorius, Marinda",/f/ppr322.html,4
"Pati, Ambika Prasad",/f/ppa638.html,6
"Piccoli, Luca",/e/ppi176.html,41
"Prettner, Catherine",/f/ppr251.html,6
"Patino, Jorge E.",/f/ppa914.html,1
"Piccolo, Domenico",/f/ppi354.html,12
"Prettner, Klaus",/e/ppr159.html,139
"Patir, Assaf",/f/ppa880.html,1
"Piccolo, Salvatore",/e/ppi150.html,86
"Preugschat, Edgar",/f/ppr407.html,10
"Patnaik, Ila",/e/ppa192.html,85
"Picek, Oliver",/f/ppi388.html,10
"Preve, Daniel Peter Alexander",/f/ppr256.html,8
"Patnam, Manasa",/f/ppa921.html,13
"Pichette, Lise",/e/ppi30.html,16
"Prevezer, Martha Judith",/e/ppr139.html,12
"Paton, David",/e/ppa116.html,68
"Pichetti, Sylvain",/f/ppi203.html,1
"Preville, Claudius",/f/ppr209.html,1
"Patonov, Nikolay",/f/ppa897.html,9
"Pichler, Alois",/f/ppi285.html,3
"Price, Curtis R.",/e/ppr191.html,8
"Patra, Nilanjan",/f/ppa350.html,1
"Pichler, Paul",/e/ppi100.html,27
"Price, Fiona",/f/ppr379.html,8
"Patra, Reena",/f/ppa622.html,1
"Pichler, Stefan",/f/ppi274.html,26
"Price, Gregory",/e/ppr120.html,46
"Patrabansh, Saty",/f/ppa1128.html,5
"Picillo, Cristina",/f/ppi380.html,8
"Price, Joseph",/e/ppr64.html,56
"Patrawart, Kraiyos",/f/ppa372.html,1
"Piciu, Gabriela Cornelia",/f/ppi265.html,33
"Price, Joshua A.",/f/ppr267.html,9
"Patriarca, Fabrizio",/f/ppa548.html,27
"Pick, Daniel",/f/ppi209.html,95
"Price, Lydia",/f/ppr315.html,2
"Patrick, Carlianne Elizabeth",/f/ppa1075.html,10
"Pickard, Harry George",/f/ppi443.html,2
"Price, Michael K.",/e/ppr89.html,84
"Patrick, Robert H.",/e/ppa199.html,15
"Pickering, Andrew C",/e/ppi32.html,37
"Price, Richard",/f/ppr368.html,14
"Patrinos, Harry Anthony",/e/ppa91.html,100
"Pickering, Jonathan",/f/ppi306.html,17
"Price, Simon Glover",/e/ppr75.html,76
"Patrocinio, Tomas",/f/ppa647.html,1
"Pickering, Mark Edward",/f/ppi433.html,2
"Prichard, Wilson",/f/ppr261.html,16
"Patrucco, Pier Paolo",/f/ppa243.html,36
"Pickhardt, Michael",/f/ppi232.html,43   †
"Prieger, James E.",/e/ppr9.html,50
"Patrushev, Sergey",/f/ppa1058.html,2
"Picone, Gabriel",/e/ppi8.html,36
"Pries, Michael J.",/e/ppr181.html,8
"Patrut, Bogdan",/f/ppa578.html,5
"Picos, Fidel",/e/ppi110.html,18
"Priesmeier, Christoph",/f/ppr205.html,8
"Patruti, Alexandru",/f/ppa1017.html,6
"Picot, Arnold Oskar",/f/ppi399.html,29   †
"Priest, Corwin",/e/ppr107.html,2
"Patsiadas, Panagiotis",/f/ppa1190.html,1
"Picot-Coupey, Karine",/f/ppi269.html,42
"Priestley, Richard",/f/ppr293.html,45
"Patsopoulos, Nikolaos A.",/f/ppa398.html,2
"Picton, Mark Robert",/e/ppi142.html,5
"Prieto, Esteban",/f/ppr211.html,26
"Pattakou, Aimilia",/f/ppa1221.html,4
"Pidani, Rita R.",/f/ppi467.html,1
"Prieto, Faustino",/f/ppr284.html,7
"Pattanaik, Falguni",/f/ppa817.html,5
"Pidkuyko, Myroslav",/f/ppi370.html,3
"Prieto, Javier",/e/pgm30.html,2
"Pattanaik, Sitikantha",/f/ppa801.html,16
"Piecuch, Jakub",/f/ppi403.html,10
"Prieto, William Orlando",/f/ppr235.html,5
"Pattanayak, Manoranjan",/f/ppa396.html,2
"Piehl, Anne Morrison",/e/ppi106.html,29
"Prieto-Alaiz, Mercedes",/e/ppr193.html,7
"Pattanayak, Subhrendu Kishore",/e/ppa122.html,39
"Pienknagura, Samuel",/f/ppi335.html,10
"Prieto-Rodriguez, Juan",/e/ppr22.html,75
"Pattarin, Francesco",/f/ppa329.html,5
"Pieper, Paul Jay",/e/ppi135.html,8
"Prieto-Rodríguez, Manuela",/e/ppr74.html,2
"Patti, Sebastiano",/f/ppa598.html,6
"Pierard, Emmanuelle",/e/ppi164.html,6
"Prieto Toledo, A. Lorena",/f/ppr353.html,1
"Pattipeilohy, Christiaan",/f/ppa1055.html,7
"Pierce, Justin R.",/e/ppi197.html,40
"Prietula, Michael",/e/ppr176.html,4
"Pattison, Nathaniel",/f/ppa1209.html,3
"Pierce, Mason",/f/ppi321.html,1
"Prieur, Fabien",/e/ppr142.html,83
"Pattitoni, Pierpaolo",/f/ppa754.html,36
"Pierce, Raylene M.",/e/ppi94.html,2
"Prifti, Ervin",/f/ppr418.html,8
"Patton, Andrew",/e/ppa34.html,80
"Pierdzioch, Christian",/e/ppi123.html,244
"Priftis, Romanos",/f/ppr366.html,21
"Patuelli, Roberto",/e/ppa145.html,112
"Pieretti, Patrice",/f/ppi331.html,59
"Prigent, Jean-Luc",/e/ppr77.html,117
"Patunru, Arianto A.",/f/ppa368.html,20
"Piergallini, Alessandro",/e/ppi117.html,47
"Prikhodko, Sergey",/f/ppr263.html,9
"Patureau, Lise",/f/ppa387.html,12
"Pieri, Fabio",/f/ppi220.html,24
"Priks, Mikael",/e/ppr194.html,26
"Patxot, Concepció",/e/ppa86.html,43
"Pieri, Renan Gomes De",/f/ppi342.html,14
"Primi, Annalisa",/e/ppr167.html,4
"Paty, Sonia",/f/ppa341.html,112
"Piermartini, Roberta",/f/ppi213.html,46
"Primiceri, Giorgio E.",/e/ppr18.html,83
"Patzelt, Holger",/f/ppa301.html,8
"Piermattei, Stefano",/f/ppi356.html,3
"Princ, Michael J.",/f/ppr213.html,2
"Pau, Louis F.",/e/ppa136.html,45
"Piermont, Evan",/f/ppi378.html,3
"Prince, Jeffrey T.",/e/ppr63.html,35
"Paudel, Krishna P.",/f/ppa942.html,147
"Pierola, Martha Denisse",/e/ppi169.html,24
"Principe, Francesco",/f/ppr399.html,6
"Paudel, Ramesh Chandra",/f/ppa488.html,11
"Pieroni, Luca",/f/ppi208.html,104
"Prinz, Daniel",/f/ppr277.html,2
"Paudel, Uttam",/f/ppa1275.html,1
"Pierra Conde, Allan",/f/ppi287.html,3
"Prinz, Enrico",/f/ppr385.html,2
"Paudyal, Krishna",/f/ppa240.html,36
"Pierrard, Olivier",/e/ppi57.html,73
"Prior, Diego",/e/ppr171.html,91
"Pauget, Bertrand",/f/ppa796.html,6
"Pierre, Aurélie",/e/ppi177.html,7
"Prisecaru, Petre",/f/ppr357.html,12
"Paul, Benedique",/f/ppa793.html,7
"Pierre, Gaelle",/f/ppi323.html,9
"Prishchepov, Alexander V.",/f/ppr247.html,2
"Paul, Marie",/f/ppa1117.html,21
"Pierret, Diane",/f/ppi339.html,11
"Prisinzano, Richard Paul",/e/ppr103.html,5
"Paul, Muthucattu Thomas",/f/ppa913.html,6
"Pierri, Gaston",/f/ppi326.html,1
"Pritchett, James Gregory",/f/ppr312.html,20
"Paul, Pallab",/f/ppa479.html,1
"Pierros, Christos",/f/ppi408.html,2
"Pritchett, Jonathan",/f/ppr258.html,19
"Paul, Pascal",/f/ppa1181.html,5
"Pierru, Axel",/f/ppi454.html,39
"Pritchett, Lant",/e/ppr27.html,186
"Paul, Pavitra",/f/ppa846.html,2
"Piersanti, Giovanni",/e/ppi145.html,19
"Privara, Andrej",/e/ppv2.html,2
"Paul, Rodney Joseph",/f/ppa514.html,76
"Pierse, Richard G.",/e/ppi4.html,29
"Privarnikova, Irina Y.",/f/ppr413.html,2
"Paul, Sameer",/f/ppa862.html,2
"Pieschacon, Anamaria",/e/ppi181.html,2
"Privault, Nicolas",/e/ppr35.html,16
"Paul, Satya",/e/ppa9.html,49
"Piet, Laurent",/e/ppi190.html,67
"Privileggi, Fabio",/e/ppr70.html,42
"Paul, Saumik",/f/ppa447.html,27
"Pieters, Gina Christelle",/f/ppi307.html,9
"Privitera, Donatella",/f/ppr320.html,8
"Paul, Shampa",/f/ppa764.html,1
"Pieters, Janneke",/f/ppi218.html,26
"Priyono, Anhar Fauzan",/f/pfa332.html,2
"Paul, Sohini",/f/ppa833.html,2
"Pieters, Rik",/e/ppi161.html,25
"Prizzon, Annalisa",/e/ppr160.html,9
"Paul, Sunil",/f/ppa705.html,9
"Pietersz, Raoul",/e/ppi79.html,14
"Proaño, Christian Roberto",/e/ppr71.html,84
"Paul, Tapas Kumar",/f/ppa825.html,3
"Pietola, Kyosti Sakari",/e/ppi173.html,29
"Probst, Marcel",/f/ppr330.html,1
"Paul, Varun",/f/ppa757.html,1
"Pietra, Tito",/e/ppi44.html,36
"Prochazka, David",/f/ppr303.html,23
"Paula, Georg",/f/ppa553.html,9
"Pietri, Antoine",/f/ppi385.html,11
"Prochazka, Jan",/e/ppr170.html,1
"Paula, Paula",/f/pro237.html,13
"Pietrobelli, Carlo",/e/ppi95.html,69
"Prochazka, Vit",/f/ppr341.html,1
"Pauletto, Giorgio",/e/ppa1.html,16
"Pietrunti, Mario",/f/ppi344.html,15
"Procher, Vivien Desiree",/f/ppr241.html,29
"Paulo, Edilson",/f/ppa901.html,5
"Pietryka, Ilona",/f/ppi382.html,18
"Próchniak, Mariusz",/f/ppr223.html,26
"Paulos, Margarida Ramires",/f/ppa395.html,15
"Pietrzak, Marcin",/f/ppi254.html,1
"Procidano, Isabella",/f/ppr226.html,13
"Paulrajan, Rajkumar",/f/ppa903.html,2
"Pietrzak, Michal Bernard",/e/ppi160.html,104
"Procopio, Igor Vieira",/f/ppr299.html,5
"Paulre, Bernard E.",/f/ppa344.html,6
"Pievatolo, Maria Chiara",/e/ppi153.html,1
"Proctor, Wendy",/e/ppr127.html,15
"Paulson, Anna",/f/ppa1095.html,55
"Pifarré i Arolas, Héctor",/f/ppi444.html,6
"Prodan, Igor",/e/ppr67.html,3
"Paulson, Nicholas David",/f/ppa445.html,31
"Piffaretti, Nadia F.",/e/ppi11.html,8
"Prodan, Ruxandra",/f/ppr273.html,8
"Paulus, Alari",/f/ppa555.html,46
"Piffaut, Pedro V.",/f/ppi468.html,1
"Prodi, Romano",/f/ppr316.html,9
"Paulus, Michal",/f/ppa972.html,9
"Piga, Claudio",/e/ppi87.html,66
"Prodromidis, Prodromos Ioannis",/e/ppr198.html,21
"Paulus, Moritz",/f/ppa615.html,9
"Piga, Gustavo",/e/ppi112.html,31
"Proenca, Isabel",/e/ppr60.html,33
"Paulus, Odile",/f/ppa474.html,3
"Piger, Jeremy M.",/e/ppi14.html,93
"Proestakis, Antonios",/f/ppr246.html,10
"Paumard, Pascal",/f/ppa1050.html,2
"Piggins, Ashley",/f/ppi216.html,31
"Profeta, Paola",/e/ppr55.html,93
"Paun, Cristian",/e/pcr81.html,23
"Piggott, John",/e/ppi34.html,111
"Profiroiu, Alina Georgiana",/e/ppr145.html,13
"Paun, Dragos",/f/ppa738.html,5
"Piggott, Nicholas Edward",/f/ppi419.html,35
"Profiroiu, Marius Constantin",/e/ppr149.html,6
"Paun, Florin",/f/ppa720.html,5
"Pigini, Claudia",/f/ppi250.html,36
"Prohl, Silke",/f/ppr352.html,9
"Paun (Baditoiu), Laura Adriana",/f/ppa480.html,3
"Pigliaru, Francesco",/e/ppi60.html,48
"Proietti, Ilaria",/f/ppr364.html,1
"Pauna, Bianca",/f/ppa659.html,47
"Pignalosa, Daria",/f/ppi456.html,3
"Proietti, Tommaso",/e/ppr15.html,153
"Pauna, Carmen Beatrice",/f/ppa404.html,24
"Pignataro, Giacomo",/f/ppi435.html,21
"Proka, Ksenia",/f/ppr313.html,3
"Pauna, Catalin",/f/ppa416.html,12
"Pignataro, Giuseppe",/f/ppi259.html,31
"Prokhorov, Artem",/e/ppr133.html,43
"Pauna, Cristian",/f/ppa1245.html,3
"Pignatti, Clemente",/f/ppi447.html,8
"Prokofiev, Mikhail Nikolaevich",/f/ppr336.html,1
"Paunescu, Carmen",/f/ppa756.html,8
"Pignatti, Norberto",/e/ppi113.html,31
"Prokop, Jacek",/f/ppr266.html,36
"Paunic, Alida",/f/ppa338.html,14
"Piguillem, Facundo",/f/ppi210.html,47
"Prokop, Ladislav",/e/ppr124.html,6
"Paunov, Caroline",/f/ppa452.html,23
"Pihl, Ariel",/f/ppi453.html,2
"Prokopczuk, Marcel",/e/ppr113.html,57
"Pausch, Thilo",/e/ppa140.html,15
"Pihnastyi, Oleh Mikhalovych",/f/ppi462.html,5
"Prokopovych, Pavlo",/e/ppr104.html,16
"Pauser, Johannes",/f/ppa1211.html,10
"Pijoan-Mas, Josep",/e/ppi33.html,52
"Prombo, Michel",/f/ppr292.html,2
"Pautrel, Xavier",/f/ppa365.html,35
"Pikalova, Anna",/f/ppi296.html,3
"Prommer, Isolde",/e/ppr46.html,1
"Pauw, Karl",/f/ppa528.html,72
"Pike, Andy",/f/ppi214.html,35
"Promsaka Na Sakolnakorn, Thongphon",/f/ppr257.html,1
"Pauwels, Laurent L.",/f/ppa348.html,34
"Piketty, Thomas",/e/ppi17.html,186
"Promsopha, Gwendoline",/f/ppr349.html,9
"Pauzner, Ady",/f/ppa1142.html,26
"Pikkarainen, Ville",/f/ppi441.html,1
"Prono, Todd Andrew",/e/ppr136.html,13
"Pavan, Alessandro",/f/ppa367.html,89
"Pilat, Dirk",/e/ppi98.html,34
"Pronzato, Chiara Daniela",/e/ppr62.html,94
"Pavan, Marina",/e/ppa143.html,12
"Pilatowska, Mariola",/f/ppi249.html,6
"Proost, Stef",/e/ppr114.html,276
"Pavan, Ronni",/f/ppa612.html,15
"Pilc, Michal",/f/ppi343.html,4
"Propper, Carol",/e/ppr36.html,246
"Pavanini, Nicola",/f/ppa1057.html,6
"Pilegaard, Ninette",/f/ppi314.html,6
"Proskuryakova, Liliana Nikolaevna",/f/ppr275.html,13
"Pavasuthipaisit, Robert",/f/ppa354.html,2
"Pileliene, Lina",/f/ppi377.html,4
"Proskute, Aurelija",/f/ppr425.html,2
"Pavcnik, Nina",/f/ppa511.html,65
"Piljak, Vanja",/f/ppi394.html,9
"Prosperi, Lorenzo",/f/ppr245.html,3
"Pavel, Camelia",/f/ppa821.html,7
"Pilkington, Alan",/e/ppi71.html,12
"Prosperi, Paolo",/f/ppr311.html,5
"Pavel, Md Sadik",/f/ppa1092.html,3
"Pilkington, Marc",/e/ppi174.html,21
"Prota, Francesco",/e/ppr23.html,24
"Pavelescu, Florin Marius",/f/ppa455.html,40
"Pill, Huw",/f/ppi247.html,44
"Protiere, Christel",/f/ppr329.html,21
"Pavelin, Stephen",/f/ppa406.html,27
"Pillai, P. Mohanan",/f/ppi340.html,6
"Proto, Eugenio",/e/ppr82.html,104
"Pavese, Piermassimo",/f/ppa504.html,2
"Pillai, Unni",/f/ppi375.html,8
"Protopapas, Mattheos K.",/e/ppr163.html,8
"Pavesi, Filippo",/f/ppa588.html,15
"Pillai, Vijayan",/e/ppi5.html,6
"Protopapas, Panos",/f/ppr396.html,2
"Pavlenchyk, Nataliya",/f/ppa1204.html,1
"Pillania, Rajesh K.",/e/ppi178.html,4
"Protopopescu, Camelia",/e/ppr112.html,14
"Pavlenko, Ludmila Dmitrievna",/f/ppa1007.html,1
"Pillot, Julien",/f/ppi245.html,23
"Protsenko, Artem",/e/ppr56.html,2
"Pavlenko, Yuri Grigor'evich",/f/ppa721.html,2
"Pilny, Adam",/f/ppi346.html,20
"Protsiuk, Tetiana Bogdanivna",/f/ppr409.html,5
"Pavlidis, Efthymios G.",/f/ppa542.html,24
"Piloiu, Anamaria",/f/ppi309.html,5
"Proud, Steven Michael",/e/ppr126.html,10
"Pavlik, Marek",/f/ppa927.html,4
"Pilon, Andre Francisco",/e/ppi185.html,20
"Proudman, James",/f/ppr343.html,23
"Pavlikova, Eva Abramuszkinova",/f/ppa686.html,10
"Pilorge, Celine",/f/ppi401.html,1
"Proulx, Kevin B.",/f/ppr365.html,2
"Pavlina, Pavlína",/f/ppe346.html,3
"Pilotti, Luciano",/e/ppi70.html,8
"Provenzano, Davide",/f/ppr269.html,1
"Pavliuk, Roman O. Sr.",/f/ppa1217.html,1
"Piluso, Giandomenico",/e/ppi162.html,6
"Provins, Allan",/f/ppr362.html,10
"Pavlokova, Katerina",/f/ppa524.html,4
"Pimentel, Fernando Lobo",/f/ppi262.html,1
"Prowse, Victoria Liza",/e/ppr52.html,74
"Pavlopoulos, Dimitris",/f/ppa283.html,15
"Pimentel, Pedro Miguel",/e/ppi133.html,1
"Prucha, Ingmar R.",/f/ppr355.html,81
"Pavlov, Gregory",/f/ppa352.html,18
"Pimienta, Carlos",/e/pgo143.html,28
"Pruckner, Gerald J.",/e/ppr81.html,58
"Pavlov, Oscar",/f/ppa855.html,13
"Pin, Paolo",/e/ppi116.html,46
"Prud'homme, Dan",/f/ppr231.html,11
"Pavlov, Pavel Nikolaevich",/f/ppa1130.html,12
"Pina, Álvaro M.",/e/ppi101.html,31
"Prudzienica, Maja",/f/ppr291.html,1
"Pavlov, Vlad",/f/ppa294.html,5
"Pina, Gilson Manuel Gomes",/f/ppi302.html,5
"Prufer, Jens",/e/ppr111.html,46
"Pavlova, Anna",/f/ppa810.html,43
"Pina, Goncalo",/f/ppi347.html,6
"Prufer, Patricia",/e/ppr110.html,11
"Pavlova, Milena",/f/ppa1163.html,34
"Pina, Joaquim Pires",/e/ppi89.html,8
"Pruitt, Seth",/e/ppr155.html,20
"Pavlova, Natalia",/f/ppa1011.html,7
"Pinali, Enrico",/e/ppi139.html,5
"Pruitt, Stephen W.",/f/ppr259.html,30
"Pavlova, Rossitsa Rangelova",/e/ppa150.html,41
"Pinar, Abuzer",/e/ppi62.html,8
"Prukumpai, Suthawan",/f/ppr298.html,1
"Pavlova, Valentina Andriivna",/f/ppa836.html,1
"Pinar, Mehmet",/f/ppi282.html,20
"Prunetti, Dominique",/f/ppr286.html,39
"Pavlyuk, Dmitry",/f/ppa519.html,11
"Pinat, Magali",/f/ppi332.html,3
"Prusa, Thomas J.",/f/ppr249.html,97
"Pavlyutkin, Ivan",/f/ppa957.html,6
"Pinchao-Rosero, Andres David",/f/ppi417.html,7
"Prusty, Sadananda",/f/ppr210.html,3
"Pavoni, Nicola",/f/ppa312.html,64
"Pinchbeck, Edward",/f/ppi404.html,16
"Pruteanu-Podpiera, Anca Maria",/e/ppo182.html,18
"Paweenawat, Archawa",/f/ppa603.html,3
"Pincheira, Pablo Matias",/e/ppi134.html,68
"Prydz, Espen Beer",/f/ppr317.html,8
"Paweenawat, Sasiwimon Warunsiri",/f/pwa436.html,13
"Pinchetti, Marco Luca",/f/ppi429.html,1
"Przepiorka, Wojtek",/e/ppr61.html,8
"Pawlikowski, Adam",/f/ppa607.html,2
"Pincin, Jared Andrew",/f/ppi279.html,2
"Przybyslawski, Bogusz",/f/ppr307.html,1
"Pawlowitsch, Christina",/f/ppa624.html,3
"Pincus, Jonathan James",/f/ppi253.html,52
"Przyluski, K. Maciej",/f/ppr309.html,1
"Pawlowska, Malgorzata",/f/ppa826.html,29
"Pindado, Julio",/e/ppi59.html,37
"Przyluski, Valentin",/e/ppr183.html,1
"Pawlowski, Grzegorz",/f/ppa1202.html,5
"Pindyck, Robert S.",/e/ppi130.html,158
"Przystupa, Jan",/f/ppr218.html,15
"Pawlowski, Tim",/f/ppa635.html,29
"Pindyuk, Olga",/e/ppi166.html,65
"Psacharopoulos, George",/e/pps2.html,76
"Paxson, Christina",/f/ppa335.html,139
"Pineda, Jose",/f/ppi280.html,24
"Psaltopoulos, Demetrios",/e/pps1.html,29
"Paya, Ivan",/f/ppa363.html,75
"Pinedo, Juan",/e/pva49.html,1
"Psaradakis, Zacharias",/e/pps8.html,84
"Payandeh, Amir T.",/f/ppa566.html,2
"Pineiro, Valeria",/f/ppi358.html,20
"Psillaki, Maria",/e/pps4.html,15
"Payares, Dann",/f/ppa876.html,1
"Piñeiro García, Pilar",/f/ppi267.html,4
"Puah, Chin-Hong",/e/ppu29.html,74
"Payaslıoğlu, Cem",/f/ppa896.html,9
"Pinelli, Michele",/f/ppi311.html,2
"Puca, Marcello",/e/ppu127.html,2
"Payne, A. Abigail",/e/ppa10.html,64
"Pinfold, John Fraser",/e/ppi77.html,11
"Pucar, Stevo",/e/ppu79.html,1
"Payne, Diane",/f/ppa739.html,7
"Pingali, Prabhu L.",/f/ppi308.html,66
"Puccetti, Giovanni",/e/ppu141.html,26
"Payne, James E.",/f/ppa577.html,157
"Pinger, Pia Rosina",/f/ppi372.html,32
"Pucci, Muriel",/e/ppu118.html,41
"Payne, Richard",/f/ppa734.html,36
"Pinget, Amandine",/f/ppi422.html,3
"Puch, Luis A.",/e/ppu1.html,75
"Payson, Steven",/f/ppa1213.html,7
"Pingle, Jonathan",/e/ppi144.html,10
"Puddu, Stefano",/e/ppu51.html,7
"Paytakhti Oskooe, Seyyed Ali",/f/ppa1235.html,3
"Pingle, Mark",/e/ppi129.html,49
"Pudney, Stephen",/e/ppu13.html,156
"Payzan-LeNestour, Elise",/f/ppa708.html,4
"Pinheiro, Alessandro Maia",/e/ppi102.html,3
"Puech, Frédéric",/e/ppu20.html,11
"Payzanoglu, Durukan",/f/ppa872.html,1
"Pinheiro, Antonio Cipriano Afonso",/e/ppi179.html,9
"Puehringer, Stephan",/e/pph119.html,25
"Paz, Jorge Augusto",/e/ppa98.html,24
"Pinheiro, Bruno Rodrigues Sr.",/e/ppi171.html,1
"Puel, Gilles",/e/ppu36.html,5
"Paz, Lourenco S.",/e/ppa155.html,30
"Pinheiro, Diogo",/f/ppi261.html,6
"Puente, Sergio",/e/ppu133.html,52
"Paz, Peter",/f/ppa523.html,4
"Pinheiro, Flavio L.",/f/ppi450.html,2
"Puente-Ajovin, Miguel",/e/ppu100.html,5
"Pazienza, Maria Grazia",/f/ppa1263.html,22
"Pinheiro, Marcelo",/f/ppi219.html,19
"Puentes, Esteban",/e/ppu67.html,35
"Pazienza, Pasquale",/e/ppa112.html,6
"Pinheiro, Maximiano",/f/ppi237.html,21
"Pueyo, Fernando",/e/ppu9.html,28
"Pazim, Khairul Hanim",/f/ppa473.html,2
"Pinheiro, Roberto Benjamin",/e/ppi165.html,35
